"Date","Time","Day","Station","Code","Min.Delay","Min.Gap","Bound","Line","Vehicle","Hour"
"2023-08-05T00:00:00Z",21H 7M 0S,"Saturday","WOODBINE STATION","SUO",7,12,"E","BD",5111,21
"2023-08-05T00:00:00Z",22H 0M 0S,"Saturday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-08-05T00:00:00Z",22H 2M 0S,"Saturday","BLOOR STATION","SUO",0,0,NA,"YU",0,22
"2023-08-05T00:00:00Z",22H 18M 0S,"Saturday","COLLEGE STATION","MUD",3,8,"S","YU",5651,22
"2023-08-05T00:00:00Z",22H 27M 0S,"Saturday","ST ANDREW STATION","SUO",17,22,"N","YU",5651,22
"2023-08-05T00:00:00Z",22H 32M 0S,"Saturday","PAPE STATION","MUIS",0,0,NA,"BD",0,22
"2023-08-05T00:00:00Z",22H 34M 0S,"Saturday","CHRISTIE STATION","MUPAA",0,0,"W","BD",5235,22
"2023-08-05T00:00:00Z",22H 56M 0S,"Saturday","NORTH YORK CTR STATION","MUIS",0,0,NA,"YU",0,22
"2023-08-05T00:00:00Z",23H 2M 0S,"Saturday","BROADVIEW STATION","MUIRS",0,0,NA,"BD",0,23
"2023-08-05T00:00:00Z",23H 33M 0S,"Saturday","OSSINGTON STATION","MUIS",0,0,"W","BD",0,23
"2023-08-05T00:00:00Z",23H 34M 0S,"Saturday","KENNEDY BD STATION","PUMEL",0,0,NA,"BD",0,23
"2023-08-05T00:00:00Z",23H 52M 0S,"Saturday","GLENCAIRN STATION","MUD",3,9,"S","YU",5601,23
"2023-08-05T00:00:00Z",3M 0S,"Saturday","LANSDOWNE STATION","SUO",0,0,NA,"BD",0,0
"2023-08-05T00:00:00Z",20M 0S,"Saturday","WARDEN STATION","SUUT",6,12,"E","BD",5160,0
"2023-08-05T00:00:00Z",1H 51M 0S,"Saturday","YORK MILLS STATION","SUDP",0,0,NA,"YU",0,1
"2023-08-05T00:00:00Z",11H 52M 0S,"Saturday","SHEPPARD-YONGE STATION","SUDP",0,0,NA,"SHP",0,11
"2023-08-05T00:00:00Z",16H 8M 0S,"Saturday","LESLIE STATION","EUSC",5,12,"W","SHP",6181,16
"2023-08-05T00:00:00Z",17H 10M 0S,"Saturday","DON MILLS STATION","EUSC",3,9,"W","SHP",6181,17
"2023-08-05T00:00:00Z",17H 34M 0S,"Saturday","DON MILLS STATION","PUOPO",7,14,"W","SHP",6181,17
"2023-08-05T00:00:00Z",17H 39M 0S,"Saturday","LESLIE STATION","PUOPO",3,10,"W","SHP",6181,17
"2023-08-05T00:00:00Z",17H 52M 0S,"Saturday","SHEPPARD-YONGE STATION","TUSC",0,0,"W","SHP",6166,17
"2023-08-05T00:00:00Z",19H 8M 0S,"Saturday","LESLIE STATION","MUIRS",0,0,"W","SHP",0,19
"2023-08-06T00:00:00Z",2H 1M 0S,"Sunday","DUPONT STATION","MUIS",0,0,NA,"YU",0,2
"2023-08-06T00:00:00Z",2H 4M 0S,"Sunday","VAUGHAN MC STATION","MUIS",0,0,NA,NA,0,2
"2023-08-06T00:00:00Z",2H 33M 0S,"Sunday","VAUGHAN MC STATION","SUDP",0,0,NA,"YU",0,2
"2023-08-06T00:00:00Z",7H 25M 0S,"Sunday","FINCH WEST STATION","MUNCA",0,0,NA,"YU",0,7
"2023-08-06T00:00:00Z",7H 45M 0S,"Sunday","YORKDALE STATION","PUOPO",13,0,"S","YU",6026,7
"2023-08-06T00:00:00Z",8H 0M 0S,"Sunday","LAWRENCE WEST STATION","PUOPO",5,0,"S","YU",6026,8
"2023-08-06T00:00:00Z",8H 18M 0S,"Sunday","FINCH STATION","EUBK",6,12,"S","YU",6056,8
"2023-08-06T00:00:00Z",8H 37M 0S,"Sunday","CHRISTIE STATION","SUAP",0,0,"E","BD",5175,8
"2023-08-06T00:00:00Z",8H 56M 0S,"Sunday","YORKDALE STATION","PUOPO",5,11,"S","YU",5526,8
"2023-08-06T00:00:00Z",9H 1M 0S,"Sunday","LAWRENCE WEST STATION","PUOPO",4,10,"S","YU",5526,9
"2023-08-06T00:00:00Z",10H 13M 0S,"Sunday","KING STATION","PUMO",0,0,NA,"YU",0,10
"2023-08-06T00:00:00Z",10H 40M 0S,"Sunday","KIPLING STATION","EUTM",4,8,"E","BD",5160,10
"2023-08-06T00:00:00Z",10H 57M 0S,"Sunday","KEELE STATION","MUSC",0,0,"W","BD",5138,10
"2023-08-06T00:00:00Z",11H 14M 0S,"Sunday","CASTLE FRANK STATION","SUAP",9,13,"W","BD",5195,11
"2023-08-06T00:00:00Z",11H 15M 0S,"Sunday","WARDEN STATION","MUNCA",0,0,NA,"BD",0,11
"2023-08-06T00:00:00Z",11H 35M 0S,"Sunday","WARDEN STATION","SUSA",0,0,"W","BD",5190,11
"2023-08-06T00:00:00Z",11H 48M 0S,"Sunday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,11
"2023-08-06T00:00:00Z",11H 50M 0S,"Sunday","BLOOR STATION","MUTO",3,7,"S","YU",5856,11
"2023-08-06T00:00:00Z",12H 0M 0S,"Sunday","FINCH STATION","EUPI",4,8,"S","YU",5706,12
"2023-08-06T00:00:00Z",12H 5M 0S,"Sunday","ST CLAIR STATION","SUO",0,0,"N","YU",5666,12
"2023-08-06T00:00:00Z",12H 56M 0S,"Sunday","VAUGHAN MC STATION","MUIR",4,8,"S","YU",5851,12
"2023-08-06T00:00:00Z",13H 17M 0S,"Sunday","BLOOR STATION","MUIRS",0,0,"N","YU",0,13
"2023-08-06T00:00:00Z",14H 18M 0S,"Sunday","BATHURST STATION","SUO",0,0,"W","BD",5138,14
"2023-08-06T00:00:00Z",14H 40M 0S,"Sunday","KEELE STATION","SUDP",3,7,"W","BD",5082,14
"2023-08-06T00:00:00Z",14H 58M 0S,"Sunday","BROADVIEW STATION","MUIS",0,0,NA,"BD",0,14
"2023-08-06T00:00:00Z",15H 12M 0S,"Sunday","DUPONT STATION","MUPAA",0,0,"S","YU",5411,15
"2023-08-06T00:00:00Z",15H 15M 0S,"Sunday","SHERBOURNE STATION","SUO",0,0,NA,"BD",0,15
"2023-08-06T00:00:00Z",15H 39M 0S,"Sunday","YONGE BD STATION","SUDP",0,0,NA,"BD",0,15
"2023-08-06T00:00:00Z",15H 59M 0S,"Sunday","OSSINGTON STATION","SUAP",27,31,"E","BD",5070,15
"2023-08-06T00:00:00Z",16H 23M 0S,"Sunday","ST GEORGE BD STATION","MUPAA",4,8,"E","BD",5206,16
"2023-08-06T00:00:00Z",17H 34M 0S,"Sunday","DAVISVILLE STATION","MUNCA",0,0,NA,"YU",0,17
"2023-08-06T00:00:00Z",17H 46M 0S,"Sunday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,17
"2023-08-06T00:00:00Z",18H 43M 0S,"Sunday","ST CLAIR WEST STATION","MUSAN",5,9,"N","YU",5926,18
"2023-08-06T00:00:00Z",19H 10M 0S,"Sunday","SHEPPARD STATION","SUDP",0,0,"N","YU",5546,19
"2023-08-06T00:00:00Z",19H 30M 0S,"Sunday","PAPE STATION","MUSAN",7,12,"E","BD",5252,19
"2023-08-06T00:00:00Z",19H 56M 0S,"Sunday","VICTORIA PARK STATION","SUDP",0,0,"W","BD",5190,19
"2023-08-06T00:00:00Z",19H 58M 0S,"Sunday","WILSON STATION","MUI",10,16,"S","YU",5506,19
"2023-08-06T00:00:00Z",20H 42M 0S,"Sunday","CHRISTIE STATION","SUO",0,0,"W","BD",0,20
"2023-08-06T00:00:00Z",21H 16M 0S,"Sunday","FINCH STATION","SUO",0,0,NA,"YU",0,21
"2023-08-06T00:00:00Z",21H 23M 0S,"Sunday","DUNDAS STATION","MUIRS",0,0,"S","YU",0,21
"2023-08-06T00:00:00Z",21H 31M 0S,"Sunday","FINCH WEST STATION","SUDP",0,0,NA,"YU",0,21
"2023-08-06T00:00:00Z",21H 39M 0S,"Sunday","WOODBINE STATION","SUO",0,0,NA,"BD",0,21
"2023-08-06T00:00:00Z",21H 44M 0S,"Sunday","COXWELL STATION","MUIS",0,0,NA,"BD",0,21
"2023-08-06T00:00:00Z",22H 0M 0S,"Sunday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-08-06T00:00:00Z",22H 22M 0S,"Sunday","OLD MILL STATION","EUNT",7,13,"W","BD",5190,22
"2023-08-06T00:00:00Z",23H 6M 0S,"Sunday","OLD MILL STATION","SUSA",0,0,NA,"BD",0,23
"2023-08-06T00:00:00Z",23H 22M 0S,"Sunday","DUNDAS STATION","MUATC",3,9,"N","YU",6001,23
"2023-08-06T00:00:00Z",23H 24M 0S,"Sunday","BATHURST STATION","MUIS",0,0,NA,"BD",0,23
"2023-08-06T00:00:00Z",23H 28M 0S,"Sunday","DOWNSVIEW PARK STATION","MUPAA",3,9,"S","YU",5851,23
"2023-08-06T00:00:00Z",23H 33M 0S,"Sunday","SHEPPARD WEST STATION","MUI",8,14,"S","YU",5851,23
"2023-08-06T00:00:00Z",23H 48M 0S,"Sunday","KING STATION","MUIS",0,0,NA,"YU",0,23
"2023-08-06T00:00:00Z",11M 0S,"Sunday","MAIN STREET STATION","MUIS",0,0,"E","BD",0,0
"2023-08-06T00:00:00Z",8H 38M 0S,"Sunday","SHEPPARD-YONGE STATION","TUMVS",0,0,"W","SHP",6166,8
"2023-08-06T00:00:00Z",16H 2M 0S,"Sunday","LESLIE STATION","MUPAA",3,10,"W","SHP",6191,16
"2023-08-06T00:00:00Z",19H 10M 0S,"Sunday","SHEPPARD-YONGE STATION","SUDP",15,22,"W","SHP",6141,19
"2023-08-06T00:00:00Z",19H 25M 0S,"Sunday","BAYVIEW STATION","PUOPO",7,14,"W","SHP",6141,19
"2023-08-07T00:00:00Z",2H 18M 0S,"Monday","FINCH STATION","SUDP",0,0,NA,"BD",5426,2
"2023-08-07T00:00:00Z",2H 18M 0S,"Monday","FINCH STATION","SUDP",0,0,NA,"YU",5426,2
"2023-08-07T00:00:00Z",3H 13M 0S,"Monday","SCARBOROUGH CTR STATIO","MUO",0,0,NA,NA,0,3
"2023-08-07T00:00:00Z",5H 58M 0S,"Monday","KIPLING STATION","SUG",4,8,"E","BD",5142,5
"2023-08-07T00:00:00Z",5H 58M 0S,"Monday","UNION STATION TO KING","TUO",5,0,"N","YU",6126,5
"2023-08-07T00:00:00Z",6H 0M 0S,"Monday","FINCH STATION","MUATC",4,10,"S","YU",5416,6
"2023-08-07T00:00:00Z",6H 53M 0S,"Monday","FINCH STATION","SUDP",0,0,NA,"YU",0,6
"2023-08-07T00:00:00Z",8H 49M 0S,"Monday","DUNDAS STATION","SUAP",6,12,"S","YU",5486,8
"2023-08-07T00:00:00Z",8H 50M 0S,"Monday","WOODBINE STATION","SUDP",0,0,"W","BD",0,8
"2023-08-07T00:00:00Z",9H 11M 0S,"Monday","OLD MILL STATION","TUMVS",5,10,"W","BD",5138,9
"2023-08-07T00:00:00Z",9H 19M 0S,"Monday","ST GEORGE YUS STATION","MUO",0,0,NA,"YU",0,9
"2023-08-07T00:00:00Z",9H 34M 0S,"Monday","EGLINTON STATION","MUATC",3,9,"S","YU",6076,9
"2023-08-07T00:00:00Z",9H 49M 0S,"Monday","OSSINGTON STATION","EUDO",5,10,"E","BD",5062,9
"2023-08-07T00:00:00Z",9H 54M 0S,"Monday","BLOOR STATION","SUDP",3,9,"S","YU",6111,9
"2023-08-07T00:00:00Z",9H 57M 0S,"Monday","UNION STATION","MUPAA",4,10,"N","YU",6071,9
"2023-08-07T00:00:00Z",10H 3M 0S,"Monday","SHERBOURNE STATION","SUDP",3,7,"E","BD",5062,10
"2023-08-07T00:00:00Z",10H 7M 0S,"Monday","SHEPPARD STATION","MUIS",0,0,NA,"YU",0,10
"2023-08-07T00:00:00Z",10H 29M 0S,"Monday","UNION STATION","SUDP",0,0,NA,"YU",0,10
"2023-08-07T00:00:00Z",10H 30M 0S,"Monday","KIPLING STATION","MUPAA",0,0,"W","BD",5044,10
"2023-08-07T00:00:00Z",10H 54M 0S,"Monday","DUNDAS STATION","SUO",0,0,NA,"YU",0,10
"2023-08-07T00:00:00Z",11H 12M 0S,"Monday","QUEENS QUAY ELEVATOR","PUMEL",0,0,NA,"YU",0,11
"2023-08-07T00:00:00Z",11H 19M 0S,"Monday","KIPLING STATION","MUPAA",0,0,"W","BD",5220,11
"2023-08-07T00:00:00Z",11H 50M 0S,"Monday","VICTORIA PARK STATION","SUDP",0,0,NA,"BD",0,11
"2023-08-07T00:00:00Z",12H 25M 0S,"Monday","FINCH STATION","MUSAN",4,8,"S","YU",5381,12
"2023-08-07T00:00:00Z",12H 51M 0S,"Monday","VICTORIA PARK STATION","PUMEL",0,0,NA,"BD",0,12
"2023-08-07T00:00:00Z",13H 6M 0S,"Monday","COLLEGE STATION","MUPAA",5,9,"S","YU",5681,13
"2023-08-07T00:00:00Z",14H 27M 0S,"Monday","DUNDAS STATION","MUIRS",0,0,"N","YU",0,14
"2023-08-07T00:00:00Z",14H 43M 0S,"Monday","COXWELL STATION","EUNT",5,10,"W","BD",5069,14
"2023-08-07T00:00:00Z",14H 51M 0S,"Monday","SPADINA BD STATION","MUIR",5,10,"W","BD",5175,14
"2023-08-07T00:00:00Z",15H 37M 0S,"Monday","WOODBINE STATION","MUIR",5,10,"W","BD",5269,15
"2023-08-07T00:00:00Z",15H 47M 0S,"Monday","DUNDAS STATION","MUIRS",0,0,NA,"YU",0,15
"2023-08-07T00:00:00Z",16H 8M 0S,"Monday","KIPLING STATION","MUIS",0,0,NA,"BD",0,16
"2023-08-07T00:00:00Z",16H 29M 0S,"Monday","WOODBINE STATION","MUIRS",0,0,NA,"BD",0,16
"2023-08-07T00:00:00Z",16H 47M 0S,"Monday","WARDEN STATION","MUIS",0,0,NA,"BD",0,16
"2023-08-07T00:00:00Z",17H 13M 0S,"Monday","YONGE BD STATION","MUPAA",3,8,"W","BD",5044,17
"2023-08-07T00:00:00Z",17H 32M 0S,"Monday","KEELE STATION","MUSC",0,0,"W","BD",5339,17
"2023-08-07T00:00:00Z",18H 40M 0S,"Monday","BLOOR STATION","MUIS",0,0,"N","YU",0,18
"2023-08-07T00:00:00Z",18H 52M 0S,"Monday","UNION STATION","SUAP",0,0,NA,"YU",0,18
"2023-08-07T00:00:00Z",18H 58M 0S,"Monday","UNION STATION TO ST AN","MUSAN",6,12,"N","YU",5701,18
"2023-08-07T00:00:00Z",19H 55M 0S,"Monday","CHESTER STATION","SUDP",12,17,"E","BD",5111,19
"2023-08-07T00:00:00Z",19H 58M 0S,"Monday","SHERBOURNE STATION","SUAP",8,13,"W","BD",5178,19
"2023-08-07T00:00:00Z",20H 9M 0S,"Monday","PAPE STATION","SUDP",7,12,"E","BD",5111,20
"2023-08-07T00:00:00Z",20H 35M 0S,"Monday","BROADVIEW STATION","MUIR",8,13,"W","BD",5360,20
"2023-08-07T00:00:00Z",21H 17M 0S,"Monday","DUFFERIN STATION","SUDP",0,0,NA,"BD",0,21
"2023-08-07T00:00:00Z",22H 0M 0S,"Monday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-08-07T00:00:00Z",22H 52M 0S,"Monday","KING STATION","SUUT",0,0,"S","YU",5811,22
"2023-08-07T00:00:00Z",22H 54M 0S,"Monday","NORTH YORK CTR STATION","SUDP",0,0,NA,"YU",0,22
"2023-08-07T00:00:00Z",23H 19M 0S,"Monday","ST CLAIR STATION","EUO",7,13,"S","YU",5566,23
"2023-08-07T00:00:00Z",34M 0S,"Monday","ST GEORGE YUS STATION","SUDP",0,0,NA,"YU",0,0
"2023-08-07T00:00:00Z",1H 1M 0S,"Monday","COLLEGE STATION","MUIRS",0,0,NA,"YU",0,1
"2023-08-07T00:00:00Z",1H 17M 0S,"Monday","WELLESLEY STATION","SUPOL",10,16,"S","YU",6086,1
"2023-08-07T00:00:00Z",1H 38M 0S,"Monday","KIPLING STATION","MUIS",0,0,NA,"BD",0,1
"2023-08-07T00:00:00Z",1H 53M 0S,"Monday","FINCH STATION","SUDP",0,0,"S","YU",6086,1
"2023-08-07T00:00:00Z",5H 48M 0S,"Monday","DON MILLS STATION","MUSC",0,0,"W","SHP",6191,5
"2023-08-07T00:00:00Z",18H 43M 0S,"Monday","BESSARION STATION","TUOS",14,21,"E","SHP",6246,18
"2023-08-08T00:00:00Z",2H 19M 0S,"Tuesday","SHEPPARD WEST STATION","MUIS",0,0,NA,"YU",0,2
"2023-08-08T00:00:00Z",2H 24M 0S,"Tuesday","KENNEDY BD STATION","MUIRS",0,0,NA,"BD",0,2
"2023-08-08T00:00:00Z",2H 24M 0S,"Tuesday","DUFFERIN STATION","MUIS",0,0,"E","BD",0,2
"2023-08-08T00:00:00Z",2H 25M 0S,"Tuesday","PIONEER VILLAGE STATIO","MUIRS",0,0,NA,"YU",0,2
"2023-08-08T00:00:00Z",6H 10M 0S,"Tuesday","KENNEDY BD STATION","SUDP",0,0,NA,"BD",0,6
"2023-08-08T00:00:00Z",6H 30M 0S,"Tuesday","WILSON STATION","SUAP",0,0,NA,"YU",0,6
"2023-08-08T00:00:00Z",7H 4M 0S,"Tuesday","VAUGHAN MC STATION","EUO",3,6,"S","YU",5571,7
"2023-08-08T00:00:00Z",7H 18M 0S,"Tuesday","FINCH STATION","PUOPO",0,0,"S","YU",6106,7
"2023-08-08T00:00:00Z",7H 20M 0S,"Tuesday","NORTH YORK CTR STATION","PUOPO",3,6,"S","YU",6106,7
"2023-08-08T00:00:00Z",8H 9M 0S,"Tuesday","CHRISTIE STATION","EUPI",4,6,"E","BD",5062,8
"2023-08-08T00:00:00Z",8H 31M 0S,"Tuesday","BROADVIEW STATION","SUDP",0,0,"E","BD",5156,8
"2023-08-08T00:00:00Z",8H 43M 0S,"Tuesday","LAWRENCE WEST STATION","MUPAA",8,11,"S","YU",5421,8
"2023-08-08T00:00:00Z",9H 2M 0S,"Tuesday","MUSEUM STATION","MUIR",6,9,"S","YU",5421,9
"2023-08-08T00:00:00Z",9H 34M 0S,"Tuesday","SHEPPARD STATION","SUO",6,9,"S","YU",5556,9
"2023-08-08T00:00:00Z",9H 35M 0S,"Tuesday","GREENWOOD YARD","MUIE",0,0,NA,"BD",0,9
"2023-08-08T00:00:00Z",9H 41M 0S,"Tuesday","CASTLE FRANK STATION","MUI",6,10,"W","BD",5175,9
"2023-08-08T00:00:00Z",10H 12M 0S,"Tuesday","COLLEGE STATION","MUIS",0,0,"N","YU",5506,10
"2023-08-08T00:00:00Z",10H 30M 0S,"Tuesday","BLOOR STATION","MUIR",30,35,"N","YU",5996,10
"2023-08-08T00:00:00Z",10H 42M 0S,"Tuesday","ST CLAIR STATION","MUPAA",0,0,"S","YU",5716,10
"2023-08-08T00:00:00Z",10H 44M 0S,"Tuesday","COLLEGE STATION","PUOPO",5,10,"N","YU",5621,10
"2023-08-08T00:00:00Z",11H 3M 0S,"Tuesday","ROSEDALE STATION","MUPAA",4,9,"N","YU",5996,11
"2023-08-08T00:00:00Z",11H 45M 0S,"Tuesday","UNION STATION","SUDP",4,9,"S","YU",5671,11
"2023-08-08T00:00:00Z",11H 56M 0S,"Tuesday","QUEEN STATION","PUMST",0,0,"S","YU",0,11
"2023-08-08T00:00:00Z",12H 33M 0S,"Tuesday","WARDEN STATION","SUDP",0,0,NA,"BD",0,12
"2023-08-08T00:00:00Z",13H 19M 0S,"Tuesday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU",0,13
"2023-08-08T00:00:00Z",13H 20M 0S,"Tuesday","FINCH WEST STATION","MUIS",0,0,NA,"YU",0,13
"2023-08-08T00:00:00Z",13H 38M 0S,"Tuesday","KEELE STATION","MUNCA",0,0,NA,"BD",0,13
"2023-08-08T00:00:00Z",14H 34M 0S,"Tuesday","ST PATRICK STATION","SUO",0,0,"S","YU",6076,14
"2023-08-08T00:00:00Z",14H 58M 0S,"Tuesday","KIPLING STATION","MUIS",0,0,NA,"BD",0,14
"2023-08-08T00:00:00Z",15H 6M 0S,"Tuesday","KIPLING STATION","TUSC",0,0,"W","BD",5264,15
"2023-08-08T00:00:00Z",15H 33M 0S,"Tuesday","DUNDAS STATION","SUUT",12,17,"N","YU",5786,15
"2023-08-08T00:00:00Z",15H 40M 0S,"Tuesday","ST CLAIR STATION","SUDP",0,0,NA,"YU",0,15
"2023-08-08T00:00:00Z",15H 48M 0S,"Tuesday","HIGH PARK STATION","MUO",8,11,"E","BD",5075,15
"2023-08-08T00:00:00Z",16H 42M 0S,"Tuesday","LANSDOWNE STATION","MUIRS",0,0,NA,"BD",0,16
"2023-08-08T00:00:00Z",16H 48M 0S,"Tuesday","VICTORIA PARK STATION","PUMEL",0,0,NA,"BD",0,16
"2023-08-08T00:00:00Z",16H 50M 0S,"Tuesday","BROADVIEW STATION","SUDP",4,7,"E","BD",5343,16
"2023-08-08T00:00:00Z",17H 0M 0S,"Tuesday","NORTH YORK CTR STATION","MUPAA",0,0,"N","YU",5876,17
"2023-08-08T00:00:00Z",17H 17M 0S,"Tuesday","ROSEDALE STATION","MUIR",5,10,"N","YU",5771,17
"2023-08-08T00:00:00Z",17H 30M 0S,"Tuesday","VICTORIA PARK STATION","PUMEL",0,0,NA,"BD",0,17
"2023-08-08T00:00:00Z",17H 40M 0S,"Tuesday","KEELE STATION","MUPAA",0,0,"E","BD",5075,17
"2023-08-08T00:00:00Z",18H 9M 0S,"Tuesday","ISLINGTON STATION","MUIS",0,0,NA,"BD",0,18
"2023-08-08T00:00:00Z",19H 17M 0S,"Tuesday","BLOOR STATION","MUIS",0,0,NA,"YU",0,19
"2023-08-08T00:00:00Z",19H 30M 0S,"Tuesday","KENNEDY BD STATION","MUIS",0,0,NA,"BD",0,19
"2023-08-08T00:00:00Z",20H 7M 0S,"Tuesday","SHERBOURNE STATION","MUO",15,20,"E","BD",5050,20
"2023-08-08T00:00:00Z",20H 30M 0S,"Tuesday","FINCH WEST STATION","MUI",5,10,"N","YU",6126,20
"2023-08-08T00:00:00Z",20H 46M 0S,"Tuesday","YONGE BD STATION","MUIRS",0,0,"W","BD",0,20
"2023-08-08T00:00:00Z",20H 54M 0S,"Tuesday","BAY STATION","SUDP",4,9,"E","BD",5009,20
"2023-08-08T00:00:00Z",21H 16M 0S,"Tuesday","CASTLE FRANK STATION","MUIS",0,0,"E","BD",0,21
"2023-08-08T00:00:00Z",21H 16M 0S,"Tuesday","BROADVIEW STATION","SUUT",11,16,"E","BD",5278,21
"2023-08-08T00:00:00Z",22H 0M 0S,"Tuesday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-08-08T00:00:00Z",22H 4M 0S,"Tuesday","SHERBOURNE STATION","SUDP",0,0,NA,"BD",0,22
"2023-08-08T00:00:00Z",22H 17M 0S,"Tuesday","KIPLING STATION","SUAP",0,0,NA,"BD",0,22
"2023-08-08T00:00:00Z",23H 32M 0S,"Tuesday","GLENCAIRN STATION","SUO",4,9,"S","YU",5506,23
"2023-08-08T00:00:00Z",23H 56M 0S,"Tuesday","ST CLAIR STATION","SUDP",7,12,"S","YU",5496,23
"2023-08-08T00:00:00Z",5M 0S,"Tuesday","WARDEN STATION","MUIS",0,0,NA,"BD",0,0
"2023-08-08T00:00:00Z",51M 0S,"Tuesday","BLOOR STATION","SUO",0,0,NA,"YU",0,0
"2023-08-08T00:00:00Z",1H 33M 0S,"Tuesday","ST CLAIR STATION","PUSIO",4,9,"S","YU",5831,1
"2023-08-08T00:00:00Z",1H 41M 0S,"Tuesday","KIPLING STATION","SUO",0,0,NA,"BD",0,1
"2023-08-08T00:00:00Z",1H 52M 0S,"Tuesday","SHERBOURNE STATION","SUO",0,0,NA,"BD",0,1
"2023-08-08T00:00:00Z",17H 41M 0S,"Tuesday","BAYVIEW STATION","MUIR",10,17,"E","SHP",6161,17
"2023-08-08T00:00:00Z",1H 8M 0S,"Tuesday","SHEPPARD-YONGE STATION","SUO",0,0,NA,"SHP",0,1
"2023-08-09T00:00:00Z",2H 38M 0S,"Wednesday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU",0,2
"2023-08-09T00:00:00Z",4H 16M 0S,"Wednesday","KEELE STATION","TUNCA",0,0,NA,"BD",0,4
"2023-08-09T00:00:00Z",6H 20M 0S,"Wednesday","QUEEN'S PARK STATION","SUDP",0,0,"N","YU",0,6
"2023-08-09T00:00:00Z",6H 31M 0S,"Wednesday","FINCH STATION","PUOPO",3,6,"S","YU",6026,6
"2023-08-09T00:00:00Z",6H 35M 0S,"Wednesday","NORTH YORK CTR STATION","PUOPO",3,6,"S","YU",6026,6
"2023-08-09T00:00:00Z",7H 22M 0S,"Wednesday","KEELE STATION","SUDP",0,0,NA,"BD",0,7
"2023-08-09T00:00:00Z",8H 44M 0S,"Wednesday","WARDEN STATION","TUMVS",0,0,"W","BD",5262,8
"2023-08-09T00:00:00Z",9H 57M 0S,"Wednesday","QUEEN STATION","SUDP",0,0,NA,"YU",0,9
"2023-08-09T00:00:00Z",11H 20M 0S,"Wednesday","DAVISVILLE STATION","MUPAA",0,0,"S","YU",5461,11
"2023-08-09T00:00:00Z",11H 22M 0S,"Wednesday","DUNDAS WEST STATION","PUMEL",0,0,NA,"BD",0,11
"2023-08-09T00:00:00Z",11H 38M 0S,"Wednesday","UNION STATION","EUO",5,10,"N","YU",5746,11
"2023-08-09T00:00:00Z",12H 4M 0S,"Wednesday","OSSINGTON STATION","SUDP",0,0,"E","BD",5286,12
"2023-08-09T00:00:00Z",12H 7M 0S,"Wednesday","ROSEDALE STATION","SUO",0,0,"S","YU",5821,12
"2023-08-09T00:00:00Z",13H 15M 0S,"Wednesday","CHRISTIE STATION","MUNCA",0,0,NA,"BD",0,13
"2023-08-09T00:00:00Z",13H 29M 0S,"Wednesday","CASTLE FRANK STATION","SUUT",12,16,"W","BD",5108,13
"2023-08-09T00:00:00Z",13H 56M 0S,"Wednesday","COXWELL STATION","PUSI",0,0,"E","BD",5314,13
"2023-08-09T00:00:00Z",14H 4M 0S,"Wednesday","BATHURST STATION","MUNCA",0,0,NA,"BD",0,14
"2023-08-09T00:00:00Z",14H 9M 0S,"Wednesday","BAY STATION","SUDP",0,0,NA,"BD",0,14
"2023-08-09T00:00:00Z",14H 43M 0S,"Wednesday","ST PATRICK STATION","SUAE",15,20,"S","YU",5751,14
"2023-08-09T00:00:00Z",15H 59M 0S,"Wednesday","CASTLE FRANK STATION","PUTDN",4,7,"E","BD",5286,15
"2023-08-09T00:00:00Z",16H 6M 0S,"Wednesday","COXWELL STATION","SUSA",0,0,"W","BD",0,16
"2023-08-09T00:00:00Z",16H 46M 0S,"Wednesday","SHERBOURNE STATION","MUIRS",0,0,"E","BD",0,16
"2023-08-09T00:00:00Z",16H 55M 0S,"Wednesday","CASTLE FRANK STATION","PUTDN",0,0,"E","BD",5079,16
"2023-08-09T00:00:00Z",17H 0M 0S,"Wednesday","SUMMERHILL STATION","PUOPO",10,13,"S","YU",6026,17
"2023-08-09T00:00:00Z",17H 10M 0S,"Wednesday","ROSEDALE STATION","PUOPO",3,6,"S","YU",6026,17
"2023-08-09T00:00:00Z",17H 24M 0S,"Wednesday","VICTORIA PARK STATION","MUO",4,7,"W","BD",5156,17
"2023-08-09T00:00:00Z",17H 33M 0S,"Wednesday","COLLEGE STATION","MUIS",0,0,"N","YU",0,17
"2023-08-09T00:00:00Z",17H 59M 0S,"Wednesday","WILSON STATION","MUSAN",3,6,"N","YU",6043,17
"2023-08-09T00:00:00Z",18H 14M 0S,"Wednesday","EGLINTON STATION","SUO",0,0,"S","YU",5861,18
"2023-08-09T00:00:00Z",18H 17M 0S,"Wednesday","KIPLING STATION","MUIS",0,0,NA,"BD",0,18
"2023-08-09T00:00:00Z",18H 27M 0S,"Wednesday","WARDEN STATION","MUTO",4,8,"W","BD",5298,18
